zip,"Estimated percent of all people age 25-34, between 2014-2018.","Estimated percent of all people age 35-44, between 2014-2018.","Estimated percent of all people age 45-54, between 2014-2018.","Estimated percent of all people age 55-64, between 2014-2018.","Estimated percent of all people 65 or older, between 2014-2018.",Estimated typical (median) age of all people between 2013-2017.
37809,11.405000000000001,14.647499999999999,12.1125,14.262500000000001,19.302500000000002,44.5
37810,10.08,15.49,12.19,11.71,17.69,41.0
37811,7.423333333333333,11.353333333333333,15.123333333333335,18.52,21.709999999999997,48.333333333333336
37813,10.815000000000001,12.60125,14.573750000000002,14.263749999999998,17.104999999999997,41.75
37814,11.356363636363636,12.927272727272726,13.003636363636362,13.085454545454546,17.53090909090909,40.63636363636363
37815,10.79,14.84,15.05,14.35,19.63,43.0
37816,14.02,14.72,9.95,10.71,8.82,31.0
37818,10.225714285714286,13.25,14.812857142857142,15.02857142857143,19.38714285714286,45.0
37819,3.42,19.34,12.39,16.44,20.44,43.0
37820,11.831666666666665,11.281666666666666,13.518333333333333,13.755,17.81,41.166666666666664
37821,10.052499999999998,11.0375,15.242499999999998,16.33,20.77375,46.0
37825,11.7825,10.504999999999999,14.857499999999998,15.327499999999999,21.195,45.5
37826,11.906,11.404,14.290000000000001,13.516,19.758,44.0
37828,10.97,12.57,14.29,15.58,21.11,47.0
37829,9.35,14.78,17.74,14.78,21.26,46.0
37830,12.602307692307692,12.383846153846152,12.707692307692307,14.183846153846154,18.947692307692307,42.15384615384615
37831,14.89,9.29,11.48,11.52,27.59,47.0
37840,9.948333333333332,13.536666666666667,13.555,13.975,17.951666666666668,41.666666666666664
37841,11.4525,14.1725,14.370000000000001,12.219999999999999,16.545,39.25
37843,11.23,10.195,15.6,15.175,19.335,45.5
37845,7.26,13.63,11.51,18.31,15.49,43.0
37846,10.68375,10.87875,14.950000000000001,14.379999999999999,20.839999999999996,45.75
37847,9.555,13.74,12.946666666666665,14.286666666666667,16.698333333333334,40.5
37848,9.92,12.525,15.205,12.59,17.91,41.5
37849,11.445,12.344166666666666,14.56,13.770000000000003,17.344166666666666,41.416666666666664
37851,8.6,15.46,16.13,17.2,16.8,51.0
37852,9.095,12.105,17.235,12.524999999999999,20.645,44.0
37853,12.15,12.187999999999999,15.463999999999999,14.607999999999999,18.338,43.0
37854,11.3475,10.84,14.825,15.355,22.3825,45.75
37857,9.850000000000001,11.725999999999999,14.800000000000002,14.656,20.266,44.4
37860,11.303333333333333,9.726666666666667,16.66333333333333,13.576666666666668,19.273333333333333,43.666666666666664
37861,10.095,12.0725,15.015,16.1475,19.22,44.75
37862,12.55875,12.597499999999998,13.72625,14.229999999999999,18.41375,42.5
37863,11.632,12.55,13.262,14.612,19.677999999999997,43.8
37864,10.79,12.47,13.01,12.55,22.15,42.0
37865,12.248333333333335,12.151666666666666,16.076666666666664,13.256666666666668,17.638333333333335,42.166666666666664
37866,10.98,7.57,14.34,19.81,23.86,51.0
37868,10.23,11.52,16.21,15.37,20.15,50.0
37869,10.148,12.251999999999999,14.36,15.382,20.012000000000004,44.6
37870,10.805,10.29,13.339999999999998,17.255,21.650000000000002,46.75
37871,11.77714285714286,11.198571428571427,14.854285714285714,15.415714285714285,17.865714285714287,43.142857142857146
37872,9.043333333333335,12.176666666666668,16.87666666666667,12.353333333333333,20.653333333333332,45.0
37873,10.5025,12.575,15.4925,15.015,18.805,44.5
37874,10.912,11.794999999999998,14.128000000000004,13.851000000000003,20.217999999999996,43.6
37876,11.005384615384616,11.559999999999999,14.46769230769231,15.59,20.16384615384616,44.61538461538461
37877,8.718,13.357999999999999,13.989999999999998,14.696000000000002,17.678,42.6
37878,6.476666666666667,6.66,10.033333333333333,24.903333333333336,36.39666666666667,56.666666666666664
37879,12.834,12.081999999999999,14.23,14.735999999999999,17.722,42.0
37880,10.043333333333333,10.663333333333332,16.77,15.56,21.396666666666665,48.666666666666664
37881,8.623333333333333,12.831666666666669,14.755,15.40333333333333,19.733333333333334,44.0
37882,4.51,7.593333333333334,9.096666666666666,28.47666666666667,37.68666666666667,59.333333333333336
37885,6.506666666666668,7.12,13.776666666666666,16.843333333333334,35.87,55.333333333333336
37886,8.47,11.100000000000001,14.462499999999999,19.197499999999998,24.0375,51.25
37887,14.266666666666667,14.786666666666667,14.356666666666664,14.046666666666667,15.290000000000001,41.333333333333336
37888,9.92,12.525,15.205,12.59,17.91,41.5
37890,9.5,12.5825,14.622499999999999,15.77,18.355,43.5
37891,12.065,9.54,16.65,14.684999999999999,18.795,43.5
37892,10.33,15.71,13.59,12.9,15.46,40.0
37901,28.05,14.95,8.42,10.66,8.85,31.0
37902,11.413333333333334,5.416666666666667,3.3966666666666665,3.9433333333333334,3.1033333333333335,24.0
37909,18.357777777777777,15.005555555555556,10.794444444444444,10.716666666666667,12.70888888888889,34.333333333333336
37912,15.892727272727273,12.256363636363636,12.460000000000003,11.531818181818183,14.644545454545458,36.36363636363637
37914,12.733636363636363,13.628181818181817,14.399090909090908,13.909999999999998,17.50090909090909,40.36363636363637
37915,15.579999999999998,13.163999999999998,12.780000000000001,11.136,12.111999999999998,33.4
37916,8.825,4.0625,2.5475,3.0975,2.3575,23.0
37917,16.94818181818182,13.118181818181819,13.687272727272727,13.025454545454545,14.69181818181818,37.72727272727273
37918,15.295333333333334,12.720666666666666,13.680666666666667,11.881333333333332,15.821333333333335,38.4
37919,14.063636363636363,11.369090909090907,11.367272727272727,11.462727272727273,14.519999999999998,37.36363636363637
37920,13.013333333333334,11.852,14.078666666666667,12.806666666666665,16.107333333333333,39.266666666666666
37921,16.823157894736838,12.214210526315789,11.435789473684212,10.823684210526315,11.300526315789478,33.10526315789474
37922,9.552142857142856,13.209285714285715,14.525,15.895,16.39,42.357142857142854
37923,16.159230769230767,12.949230769230772,12.265384615384615,12.613076923076921,15.513076923076921,37.23076923076923
37924,12.785,12.31125,15.2775,14.418750000000001,17.5425,43.25
37927,21.17,8.87,15.0,9.71,23.38,44.0
37928,11.42,12.82,14.03,16.53,15.72,38.0
37929,28.05,14.95,8.42,10.66,8.85,31.0
37930,37.86,8.66,7.85,9.27,7.25,30.0
37931,14.260000000000002,14.894545454545453,13.15,12.680909090909092,14.830909090909095,38.90909090909091
37932,13.2025,13.591249999999999,14.226249999999999,14.09625,14.062499999999998,40.375
37933,3.66,13.83,16.22,13.49,22.45,45.0
37934,7.765000000000001,13.18,14.15,15.512500000000001,18.58125,44.125
37938,11.325000000000001,12.556666666666667,14.944999999999999,13.074999999999998,17.02916666666667,41.083333333333336
37939,20.69,14.86,15.66,11.39,10.36,41.0
37940,21.29,12.56,10.22,11.6,11.83,32.0
37950,19.77,10.34,7.95,8.38,18.81,31.0
37995,19.77,10.34,7.95,8.38,18.81,31.0
37996,10.083333333333334,4.983333333333333,2.8066666666666666,3.74,2.9899999999999998,23.333333333333332
37997,12.24,9.82,13.06,11.32,7.77,27.0
37998,9.66,9.66,15.81,10.51,12.79,35.0
38001,12.273333333333333,11.770000000000001,13.506666666666668,12.19,19.063333333333333,41.333333333333336
38002,11.210625,13.933124999999999,14.700624999999999,13.345,13.08875,39.4375
38004,9.835714285714285,12.235714285714286,15.542857142857143,15.147142857142857,14.26142857142857,40.57142857142857
38006,10.955,11.486666666666666,13.321666666666665,14.56,20.509999999999998,41.666666666666664
38007,6.14,19.32,14.37,11.84,15.32,39.0
38008,13.419999999999998,12.943999999999999,13.666,13.032,18.380000000000003,41.4
38011,10.58125,11.855,15.00875,14.815,15.56375,40.125
38012,12.301666666666668,11.381666666666666,13.755,15.515,17.255,40.666666666666664
38014,6.58,15.52,15.57,14.62,10.35,40.0
38015,8.005,13.055,20.195,12.715,16.17,41.0
38016,16.566363636363633,13.302727272727275,14.623636363636365,10.068181818181818,11.79090909090909,36.0
38017,11.387142857142859,12.675714285714287,15.751428571428571,14.867857142857144,14.82357142857143,41.857142857142854
38018,17.668,13.241,14.466999999999999,10.947,11.530000000000001,36.7
38019,12.584285714285715,10.704285714285714,13.795714285714284,14.445714285714285,16.845714285714287,39.714285714285715
38021,11.94,14.72,13.28,13.54,17.04,42.0
38023,12.552499999999998,12.344999999999999,15.23,12.6275,13.3125,38.0
38024,10.9825,12.57875,14.1525,13.205,17.28,41.125
38025,15.43,8.7,14.35,16.34,19.95,45.0
38027,10.53,16.19,9.75,15.79,15.7,40.0
38028,11.543333333333335,13.17,15.043333333333335,13.885,14.82,41.0
38029,8.69,15.56,7.74,20.27,18.64,42.0
38030,6.14,19.32,14.37,11.84,15.32,39.0
38034,11.450000000000001,11.68,14.096666666666666,13.5,18.506666666666664,43.333333333333336
38036,3.71,13.98,12.47,15.66,22.0,47.0
38037,11.87,12.013333333333334,14.729999999999999,14.396666666666667,17.450000000000003,39.666666666666664
38039,10.3,7.035,14.655000000000001,17.92,18.195,43.5
38040,13.341666666666667,13.461666666666668,13.968333333333334,13.263333333333335,16.621666666666666,41.833333333333336
38041,17.05333333333333,15.13,13.909999999999998,14.406666666666666,14.403333333333334,41.333333333333336
38042,11.233333333333334,8.270000000000001,13.713333333333333,16.653333333333332,18.0,41.0
38044,10.176,11.806,15.11,12.929999999999998,21.058,43.6
38045,3.71,13.98,12.47,15.66,22.0,47.0
38046,11.68,7.95,14.0,19.11,19.06,46.0
38047,6.14,19.32,14.37,11.84,15.32,39.0
38048,10.24,11.73,14.0,15.25,22.24,44.0
38049,10.238,12.047999999999998,13.931999999999999,16.852,18.19,45.2
38050,11.14,10.28,13.32,13.48,19.15,45.0
38052,12.746666666666668,8.106666666666667,12.806666666666667,15.133333333333335,18.44333333333333,38.333333333333336
38053,13.358333333333334,10.810833333333335,14.735833333333332,14.049999999999999,14.951666666666668,40.416666666666664
38054,24.47,10.6,8.65,6.31,2.57,25.0
38055,24.47,10.6,8.65,6.31,2.57,25.0
38057,10.133333333333333,9.556666666666667,15.706666666666669,19.133333333333333,19.623333333333335,47.333333333333336
38058,12.816666666666668,12.613333333333335,14.583333333333334,12.32,11.166666666666666,34.666666666666664
38059,10.495000000000001,12.612499999999999,14.035,14.37,17.1175,41.5
38060,12.504999999999999,13.002500000000001,12.625,15.217499999999998,20.0375,43.0
38061,12.703333333333333,11.076666666666668,12.206666666666665,12.893333333333333,19.273333333333333,39.666666666666664
38063,13.665555555555555,12.773333333333333,14.107777777777775,13.222222222222223,15.153333333333336,38.111111111111114
38066,10.5325,8.855,15.950000000000001,18.7025,21.645,47.75
38067,12.746666666666664,8.106666666666667,12.806666666666667,15.133333333333335,18.44333333333333,38.333333333333336
38068,10.52375,12.213750000000001,13.5975,16.403750000000002,19.30125,44.625
38069,10.238,12.047999999999998,13.931999999999999,16.851999999999997,18.19,45.2
38070,11.27,10.04,15.69,13.48,19.33,43.0
38071,12.28,16.76,15.55,12.34,10.79,38.0
38075,11.38,14.568000000000001,14.857999999999999,14.666,16.508,42.6
38076,10.414,10.297999999999998,14.790000000000001,18.02,20.238,46.6
38077,13.11,10.31,14.32,11.15,18.16,42.0
38079,13.323333333333332,14.233333333333334,15.446666666666667,13.473333333333334,17.05333333333333,43.0
38080,11.5275,15.505,15.1775,13.065,16.62,42.0
38083,13.97,8.31,16.99,14.72,23.38,46.0
38088,17.58,15.03,9.79,8.63,9.37,31.0
38101,28.37,10.81,19.25,12.33,10.99,35.0
38103,26.0625,12.16375,13.495,14.739999999999998,10.575,37.0
38104,18.918235294117647,11.614117647058823,12.321764705882353,14.586470588235295,14.15058823529412,37.294117647058826
38105,20.59777777777778,11.37111111111111,13.309999999999999,17.12111111111111,9.785555555555556,37.111111111111114
38106,12.483157894736843,10.557368421052633,12.861578947368423,13.018947368421053,17.189473684210526,38.36842105263158
38107,15.31142857142857,11.893571428571429,12.382142857142856,14.251428571428573,12.703571428571431,36.42857142857143
38108,14.168333333333331,10.14583333333333,12.315,13.694166666666666,12.883333333333333,37.416666666666664
38109,11.559999999999999,10.783846153846154,12.810769230769232,14.483076923076924,19.543846153846154,41.30769230769231
38111,16.317500000000003,12.144375,11.642499999999998,11.166250000000002,12.818125000000002,33.75
38112,14.36357142857143,10.857857142857142,12.315714285714284,13.727857142857143,14.085000000000003,36.714285714285715
38114,16.615624999999998,11.575624999999999,12.103125,11.516875000000002,15.023125000000002,35.625
38115,16.753529411764706,12.527647058823531,12.613529411764706,9.99,8.84235294117647,31.11764705882353
38116,15.880833333333333,10.915000000000001,12.782499999999999,14.252500000000003,11.300833333333335,34.916666666666664
38117,14.525454545454549,12.815454545454545,10.944545454545455,13.32272727272727,15.475454545454545,36.45454545454545
38118,17.06090909090909,12.491818181818182,11.845454545454546,11.018181818181818,7.244545454545454,31.0
38119,13.47625,12.375,10.68,15.265,20.0475,41.875
38120,17.286,12.952000000000002,11.802,12.956,18.862000000000002,41.8
38122,14.185000000000002,13.318333333333333,12.275833333333333,12.829166666666666,11.46,36.25
38124,5.08,14.69,11.86,16.36,21.92,45.0
38125,15.375555555555557,15.50111111111111,13.804444444444442,13.675555555555555,10.148888888888887,36.888888888888886
38126,18.20555555555556,11.083333333333332,11.673333333333334,10.531111111111109,13.262222222222222,33.0
38127,12.904545454545456,11.316363636363636,11.793636363636365,12.941818181818183,11.049090909090909,33.63636363636363
38128,17.24133333333333,11.431333333333333,11.491999999999999,10.621333333333332,9.344000000000001,31.866666666666667
38130,26.85,15.215,12.275,10.379999999999999,6.375,33.0
38131,15.22,12.19,9.28,13.36,12.62,29.0
38132,28.005,13.989999999999998,11.219999999999999,9.309999999999999,8.285,30.0
38133,14.004285714285716,13.078571428571431,12.377142857142859,13.564285714285713,11.402857142857144,37.285714285714285
38134,18.186666666666664,13.586666666666668,11.948666666666666,11.235999999999999,12.161333333333333,35.8
38135,12.38,12.17,13.060999999999998,14.938000000000002,14.822,40.2
38136,14.87,6.12,12.65,12.86,18.81,35.0
38137,8.96,11.41,10.79,18.22,20.04,45.0
38138,11.716153846153844,12.415384615384616,12.475384615384614,14.502307692307692,20.68307692307692,44.0
38139,8.852,12.841999999999999,16.868000000000002,15.49,14.884000000000004,43.4
38141,14.467999999999998,15.578,14.891,11.573,7.575,34.9
38152,15.56,8.323333333333332,7.100000000000001,9.236666666666666,9.816666666666668,26.0
38157,8.96,11.41,10.79,18.22,20.04,45.0
38161,17.46,12.6,13.79,11.47,14.85,35.0
38166,17.46,12.6,13.79,11.47,14.85,35.0
38167,10.13,13.62,7.57,11.42,6.12,22.0
38168,12.56,13.16,9.27,14.93,14.46,39.0
38173,38.11,14.9,15.11,11.17,6.02,33.0
38174,21.84,15.6,12.09,18.02,9.58,38.0
38175,14.46,13.39,8.41,11.34,6.42,28.0
38177,5.08,14.69,11.86,16.36,21.92,45.0
38181,12.91,14.64,11.39,15.5,8.8,35.0
38182,12.09,7.1,13.32,18.69,15.3,37.0
38183,11.46,13.93,11.61,9.51,24.62,44.0
38184,8.69,15.56,7.74,20.27,18.64,42.0
38186,11.57,7.57,9.06,20.81,14.19,41.0
38187,9.39,14.78,11.12,13.87,21.31,43.0
38188,17.46,12.6,13.79,11.47,14.85,35.0
38190,10.53,10.25,12.06,15.45,23.24,45.0
38193,14.46,13.39,8.41,11.34,6.42,28.0
38197,3.54,10.35,11.29,15.3,38.74,56.0
38201,11.944285714285714,10.915714285714285,13.732857142857142,13.905714285714286,19.021428571428572,42.285714285714285
38220,10.193333333333333,12.63,14.623333333333333,14.633333333333333,17.263333333333332,42.666666666666664
38221,8.004999999999999,12.735000000000001,14.295,15.425,25.535,48.5
38222,8.49,10.065,14.004999999999999,18.035,25.78,51.5
38223,8.47,12.15,15.07,15.54,22.78,45.0
38224,7.010000000000001,13.996666666666668,13.003333333333332,15.943333333333333,22.563333333333333,45.333333333333336
38225,8.934,14.301999999999998,14.553999999999998,13.714000000000002,19.476,43.2
38226,9.25,7.89,21.39,14.69,24.19,50.0
38229,8.192499999999999,14.05,14.2425,13.7125,20.750000000000004,43.25
38230,11.39,11.075,15.120000000000001,14.28,18.065,41.5
38231,9.040000000000001,12.393333333333333,15.196666666666667,15.756666666666668,19.713333333333335,45.0
38232,8.6,14.25,16.45,15.98,19.24,47.0
38233,8.139999999999999,12.7925,15.83,13.6925,19.865,44.75
38235,12.04,11.87,15.46,16.28,17.83,45.0
38236,7.8149999999999995,12.575,12.09,17.11,24.825000000000003,49.5
38237,10.132222222222222,9.493333333333332,12.312222222222223,12.085555555555556,17.665555555555553,38.333333333333336
38238,2.04,0.36,0.76,0.16,8.47,20.0
38240,9.546666666666667,14.723333333333334,14.36,13.883333333333335,17.296666666666663,42.666666666666664
38241,6.18,13.345,15.525,15.355,23.545,46.5
38242,9.579090909090908,12.410000000000002,13.132727272727273,14.537272727272729,22.13727272727273,44.81818181818182
38251,8.602500000000001,11.365,14.7475,16.8825,23.43,48.5
38253,12.34,9.885,14.115,13.17,19.985,43.0
38254,8.6,14.25,16.45,15.98,19.24,47.0
38255,10.383333333333333,12.21,15.613333333333332,13.923333333333332,19.933333333333334,44.0
38256,6.735,11.195,11.65,19.105,31.11,55.0
38257,9.1475,10.5625,14.852500000000001,15.959999999999999,22.6425,46.25
38258,12.844999999999999,11.065,13.9,15.255,17.775,44.0
38259,9.216666666666667,13.513333333333334,15.13,13.296666666666667,18.206666666666667,43.666666666666664
38260,11.056666666666667,11.776666666666666,13.683333333333332,16.10666666666667,19.796666666666663,45.333333333333336
38261,10.634,11.857000000000003,13.407,14.550999999999998,19.763999999999996,42.9
38271,7.32,10.81,13.42,14.21,23.72,45.0
38281,11.94,17.12,19.09,11.67,16.18,43.0
38301,12.246666666666664,10.93666666666667,13.926666666666664,13.604444444444445,15.85777777777778,38.333333333333336
38302,23.03,12.67,12.17,16.1,11.55,35.0
38303,11.23,12.51,14.78,9.94,12.0,34.0
38305,12.04733333333333,11.582666666666666,12.76,14.109333333333332,17.079333333333334,39.06666666666667
38308,21.01,13.7,12.61,11.94,13.2,36.0
38310,11.094999999999999,11.3825,14.32,13.67,20.5325,42.75
38311,7.57,12.7,12.79,17.83,23.89,48.0
38313,11.29,9.4125,14.419999999999998,16.0,18.490000000000002,43.25
38315,9.98,12.43,15.423999999999998,13.106,20.53,43.4
38316,9.27,13.010000000000002,14.204999999999998,13.81,16.979999999999997,41.5
38317,9.1,10.055,14.675,15.02,22.925,45.0
38318,7.800000000000001,10.735000000000001,14.785000000000002,15.0275,21.15,45.0
38320,9.126666666666667,11.32,14.520000000000001,14.213333333333333,23.125,45.666666666666664
38321,11.56,11.7975,15.575000000000001,15.645,17.0625,44.0
38324,4.8,12.63,12.78,16.79,21.05,46.0
38326,10.55,8.37,14.36,22.16,25.39,53.0
38327,10.29,13.16,16.41,13.62,21.13,46.0
38328,11.083333333333334,11.423333333333332,15.283333333333331,13.596666666666666,20.863333333333333,44.666666666666664
38329,8.753333333333332,12.65,12.176666666666668,15.463333333333333,21.873333333333335,46.333333333333336
38330,8.84,11.92,15.505,13.2,19.222499999999997,43.75
38331,9.89,15.99,12.98,12.12,22.27,45.0
38332,12.79,9.885,11.59,16.97,19.065,43.0
38333,8.004999999999999,12.735000000000001,14.295,15.425,25.535,48.5
38334,10.7575,11.8675,14.339999999999998,14.504999999999999,19.150000000000002,42.5
38336,11.74,10.26,11.77,14.17,15.19,35.0
38337,10.940000000000001,12.085,13.215,15.25,17.09,39.5
38338,7.12,17.74,12.33,8.87,17.15,40.0
38339,8.67,12.605,11.81,16.685000000000002,20.325,43.5
38340,10.395,11.5,13.435,12.355,17.73,39.5
38341,8.91,11.174,15.45,15.656,20.407999999999998,45.4
38342,12.17,10.365,13.780000000000001,12.615,19.43,43.0
38343,10.649999999999999,12.873333333333333,13.235,13.515833333333333,19.451666666666664,41.583333333333336
38344,10.747142857142856,11.00857142857143,13.805714285714288,14.154285714285715,20.177142857142858,43.285714285714285
38345,10.73,11.65,14.69,13.22,17.91,40.0
38346,8.81,12.22,15.54,12.9,17.81,42.0
38347,12.54,10.43,12.565,16.225,17.89,42.0
38348,11.986666666666666,12.453333333333333,15.093333333333334,14.08,15.013333333333335,39.666666666666664
38351,11.150000000000002,12.421428571428573,14.634285714285713,14.075714285714286,17.61142857142857,41.714285714285715
38352,12.54,10.43,12.565,16.225,17.89,42.0
38355,11.165,13.8275,13.91,12.0225,16.5125,40.5
38356,8.3775,13.1775,16.229999999999997,13.0275,20.412499999999998,44.75
38357,9.17,9.95,13.375,21.15,24.985,51.0
38358,9.125714285714286,14.911428571428571,15.822857142857142,11.54857142857143,14.111428571428572,40.285714285714285
38359,11.956666666666665,10.976666666666667,13.196666666666667,15.853333333333333,19.753333333333334,44.0
38361,11.364999999999998,10.95,14.705,14.375,21.045,45.0
38362,15.51,10.063333333333334,13.153333333333334,14.49,14.083333333333334,36.666666666666664
38363,11.083333333333334,11.423333333333334,15.283333333333331,13.596666666666666,20.863333333333333,44.666666666666664
38365,10.55,8.37,14.36,22.16,25.39,53.0
38366,9.186,12.098,15.41,14.607999999999999,19.524,44.2
38367,10.945,12.885,12.67,12.065000000000001,18.715,40.5
38368,11.453333333333333,11.26,12.829999999999998,16.05666666666667,18.080000000000002,42.666666666666664
38369,8.83,11.8925,14.942499999999999,13.735000000000001,19.064999999999998,43.75
38370,9.785,13.04,14.885,14.67,19.795,45.0
38371,10.07,12.4525,13.185,16.494999999999997,20.1625,45.0
38372,10.2025,11.495000000000001,13.2925,13.37,21.62,43.0
38374,8.753333333333332,12.65,12.176666666666668,15.463333333333333,21.873333333333335,46.333333333333336
38375,10.266,12.185999999999998,13.12,14.040000000000001,20.41,42.2
38376,9.17,9.95,13.375,21.15,24.985,51.0
38378,12.5,8.28,15.51,16.69,18.68,42.0
38379,11.165,10.499999999999998,13.225,15.927499999999998,22.3775,45.0
38380,11.03,9.309999999999999,17.060000000000002,15.14,18.82,45.5
38381,8.3,11.76,15.09,12.74,20.7,47.0
38382,10.780000000000001,12.495714285714286,13.514285714285716,12.3,19.092857142857145,41.857142857142854
38387,6.5,11.415,14.895,15.035,19.375,45.0
38388,10.693999999999999,12.7,14.815999999999999,14.693999999999999,18.262,43.8
38389,6.72,15.56,15.29,13.26,16.76,43.0
38390,8.450000000000001,12.563333333333333,15.76,16.286666666666665,17.916666666666668,44.666666666666664
38391,9.356666666666667,14.263333333333335,14.466666666666667,15.65,19.983333333333334,45.0
38392,9.175,13.4625,13.865000000000002,15.505,21.2925,44.5
38393,9.55,13.68,11.23,13.23,16.07,38.0
38401,12.477,12.694500000000001,13.637,14.595500000000001,15.761500000000002,40.4
38402,17.77,10.02,13.54,10.84,9.62,30.0
38425,12.586666666666668,15.166666666666666,13.543333333333335,13.456666666666665,18.14,40.666666666666664
38449,11.379999999999999,7.76,16.42,19.255,18.060000000000002,47.0
38450,13.053333333333333,14.363333333333332,13.693333333333333,14.976666666666667,17.73,41.0
38451,10.8,12.33,16.026,13.690000000000001,18.58,43.2
38452,11.059999999999999,11.675,12.8,15.739999999999998,20.270000000000003,42.0
38453,9.327499999999999,9.989999999999998,16.4925,17.18,20.177500000000002,46.25
38454,10.56,11.62,13.436666666666667,15.563333333333334,16.30666666666667,41.666666666666664
38455,11.36,7.26,15.91,20.43,19.59,48.0
38456,11.030000000000001,11.3,12.098,12.354000000000001,15.919999999999998,36.6
38457,9.87,10.88,14.68,12.45,21.56,45.0
38459,7.2749999999999995,12.219999999999999,16.564999999999998,15.105,22.295,45.5
38460,12.339999999999998,10.986666666666666,15.493333333333332,13.96,18.313333333333333,43.666666666666664
38461,9.343333333333334,11.173333333333332,14.333333333333334,17.150000000000002,18.846666666666668,45.333333333333336
38462,11.203333333333333,10.516666666666666,13.513333333333334,16.526666666666667,18.91,43.666666666666664
38463,12.739999999999998,11.3,12.9725,15.862499999999999,19.7875,42.25
38464,11.459999999999999,12.445833333333333,13.984166666666669,13.063333333333334,17.308333333333334,40.5
38468,10.955,12.363333333333335,14.959999999999999,13.651666666666669,18.24666666666667,43.333333333333336
38469,11.879999999999999,11.632000000000001,13.741999999999999,14.466000000000003,19.428000000000004,43.0
38471,7.58,12.54,13.69,15.53,21.67,44.0
38472,11.180000000000001,11.840000000000002,16.463333333333335,13.695000000000002,19.17,43.333333333333336
38473,12.229999999999999,9.803333333333335,15.93,12.85,19.51,44.0
38474,9.766666666666666,12.008333333333333,14.886666666666668,14.803333333333335,17.94666666666667,43.333333333333336
38475,11.56,15.286666666666667,13.513333333333334,14.323333333333332,18.62,41.0
38476,11.442499999999999,12.247499999999999,14.8,14.700000000000001,14.887500000000001,40.75
38477,12.094999999999999,10.055,15.5975,15.5775,18.6325,44.75
38478,10.626666666666665,10.964444444444446,14.600000000000001,15.187777777777777,19.928888888888892,44.44444444444444
38481,14.42,10.925,13.145,15.985,19.305,42.5
38482,15.46,10.43,12.63,15.46,16.41,41.0
38483,10.102,11.484,13.803999999999998,13.933999999999997,16.85,40.0
38485,11.924,12.67,14.383999999999997,14.917999999999997,19.274,43.0
38486,12.258,10.56,15.338,14.309999999999999,19.448,43.2
38487,11.785,11.3225,13.235000000000001,15.5375,16.3325,41.5
38488,10.185,10.945,15.085,15.125,17.83,43.0
38501,11.78058823529412,11.618235294117648,12.694117647058825,12.479411764705883,17.671176470588232,38.88235294117647
38502,10.4,12.81,13.27,9.43,21.2,41.0
38503,12.935,8.85,8.07,6.93,11.375,27.5
38504,9.61,12.47,17.585,13.544999999999998,20.560000000000002,44.5
38506,12.379166666666668,11.684166666666668,12.930833333333334,13.195000000000002,18.414166666666663,40.416666666666664
38541,9.77,10.2575,14.465,13.75,22.935000000000002,46.0
38542,9.58,10.473333333333333,14.183333333333332,16.68,18.290000000000003,44.0
38543,9.17,11.885,14.425,15.645,21.32,46.0
38544,11.453333333333333,11.13,13.803333333333333,15.236666666666666,18.763333333333332,43.666666666666664
38545,10.115,13.405000000000001,13.83,14.6075,18.59,43.25
38547,12.67,10.905000000000001,16.205,13.705,14.71,39.5
38548,9.923333333333334,14.356666666666667,14.88,15.953333333333333,18.176666666666666,43.333333333333336
38549,7.039999999999999,11.535,12.885,16.625,25.950000000000003,50.0
38550,12.2,11.28,14.38,13.63,17.39,42.0
38551,9.8325,10.7,15.1675,14.684999999999999,23.53,46.25
38552,8.68,15.254999999999999,15.08,15.59,18.575000000000003,43.5
38553,9.86,9.165,14.760000000000002,17.04,17.75,42.5
38554,9.953333333333333,10.343333333333332,14.836666666666666,16.626666666666665,17.209999999999997,42.333333333333336
38555,11.052222222222222,9.012222222222222,11.685555555555554,15.267777777777777,27.43111111111111,48.22222222222222
38556,9.244,11.076,13.772,15.45,22.186,45.4
38557,15.86,7.66,12.42,15.5,19.54,40.0
38558,4.87,3.0949999999999998,4.605,17.425,58.705,68.0
38559,9.57,11.559999999999999,14.739999999999998,13.129999999999999,21.785,44.0
38560,6.22,16.95,15.77,16.95,20.39,45.0
38562,9.950000000000001,11.365,14.700000000000001,17.195,22.41,47.75
38563,10.52,12.92,16.06,14.786666666666667,16.603333333333335,41.333333333333336
38564,11.335,12.754999999999999,13.105,14.845,19.365000000000002,44.0
38565,11.094999999999999,9.675,16.71,15.594999999999999,19.455,43.5
38567,11.475,13.120000000000001,16.36,14.33,15.454999999999998,42.0
38568,9.6125,11.392499999999998,15.73,13.724999999999998,21.355,45.75
38569,11.475,13.120000000000001,16.36,14.33,15.454999999999998,42.0
38570,10.061428571428573,11.715714285714286,14.088571428571429,14.375714285714285,19.647142857142857,43.285714285714285
38571,9.635000000000002,9.31625,12.03375,14.815,30.827499999999997,50.5
38572,11.631,10.588999999999999,13.044,15.004,24.025,46.8
38573,9.57,10.799999999999999,14.451666666666668,14.381666666666666,22.396666666666665,46.0
38574,9.85,12.10125,14.897499999999999,14.216249999999999,20.634999999999998,44.5
38575,9.91,9.770000000000001,15.343333333333334,14.713333333333333,22.23,46.0
38577,7.039999999999999,11.535,12.885,16.625,25.950000000000003,50.0
38578,10.15,10.12,16.41,15.91,25.23,49.0
